gsv_id,name,confidence,ctx,cty,height,width,right,left,bottom,top
1,Plant,0.6973492503166199,0.8637152314186096,0.663777083158493,0.002690255641937256,0.24742615222930908,0.9874283075332642,0.7400021553039551,0.7426924109458923,0.5848617553710938
2,Plant,0.7732357978820801,0.4158823639154434,0.7525882422924042,0.5854117572307587,0.2482353150844574,0.5400000214576721,0.2917647063732147,0.8771764636039734,0.628000020980835
