gsv_id,name,confidence,ctx,cty,height,width,right,left,bottom,top
0,Window,0.5556232333183289,0.9790296092629432,0.2769586319569498,-0.5448019355535507,0.2483673095703125,1.1032132640480996,0.854845954477787,0.357285755360499,0.1966315085534006
1,Window,0.7858963012695312,0.8931842064484954,0.10200662183051463,0.1582164168357849,0.21132397651672363,0.9988461947068572,0.7875222181901336,0.5500904826301849,-0.3460772389691556
2,Window,0.6794583201408386,0.24137316376436502,0.14300000467337667,0.5040988028049469,0.24426516890525818,0.3635057482169941,0.11924057931173593,0.5327309182379395,-0.2467309088911861
